ID,c1.txt_sc0,c10.txt_sc0,c11.txt_sc0,c12.txt_sc0,c13.txt_sc0,c14.txt_sc0,c14.txt_sc1,c14.txt_sc2,c14.txt_sc3,c15.txt_sc0,c16.txt_sc0,c17.txt_sc0,c18.txt_sc0,c19.txt_sc0,c2.txt_sc0,c20.txt_sc0,c21.txt_sc0,c22.txt_sc0,c22.txt_sc1,c22.txt_sc2,c22.txt_sc3,c22.txt_sc4,c23.txt_sc0,c3.txt_sc0,c4.txt_sc0,c5.txt_sc0,c6.txt_sc0,c7.txt_sc0,c8.txt_sc0,c9.txt_sc0
42,0,1,0.333333333,20,50,100,0,100,100,100,100,2,1,70,0,4,1,100,100,-1,100,-1,0,0,0,0,0,3,8.444445,0
54,0,0,0.222222222,34,100,100,0,100,100,100,100,1,1,143,0,5,0,100,100,-1,100,-1,33,0,0,0,0,3,11.306452,0
50,2,0,0.5,94,37.5,100,0,0,0,100,100,8,5,340,0,28,3,66,-1,-1,100,-1,52,0,0,0,0,4,9.912281,2
38,1,2,0.571428571,43,50,100,0,0,100,100,100,2,3,49,0,7,7,100,-1,-1,100,-1,33,0,0,0,0,4,2.097713,0
42,4,0,0.25,128,50,0,0,100,100,100,100,2,9,447,0.5,56,1,100,100,-1,87,-1,57,0.5,0,0,0,3,5.372168,0
40,0,1,0.072727273,417,30.76923,100,0,0,0,76.92308044,73.07691956,26,57,467,0,110,3,100,100,-1,100,-1,61,0,0,0,0,9,1.3245581,0
50,0,2,0.230769231,74,25,100,0,100,100,100,100,4,3,196,0,23,11,100,100,-1,50,-1,45,1,0,0,0,4,5.507143,0
50,0,0,0.5,24,50,100,0,0,100,100,100,2,1,28,1,5,1,100,-1,-1,100,-1,0,0,0,0,0,3,1.7991453,0
58,0,4,0.2,91,50,100,0,100,100,100,100,2,1,428,1,22,2,100,100,-1,100,-1,45,0,0,0,0,4,9.531915,1
42,12,5,0.2,277,41.17647,100,0,0,0,100,100,17,17,1198,0.3125,60,9,30,-1,-1,57,100,48,0.6875,0.09090909,0,0,4,7.7574315,0
48,0,3,0.333333333,53,75,100,0,100,100,100,100,4,1,240,0,17,4,100,100,100,100,-1,40,0,0,0,0,4,11.767442,0
42,0,0,0.2,49,66.666664,100,0,0,0,100,100,3,2,164,0,15,6,100,-1,-1,100,-1,45,0,0,0,0,4,11.133333,0
32,0,0,0.1875,95,66.666664,100,0,0,0,100,100,3,2,99,0,21,2,100,-1,-1,100,-1,53,0,0,0,0,6,0.7644172,4
54,0,7,0.136363636,241,76.92308,100,0,100,100,100,100,13,21,245,0,18,1,95,66,-1,100,-1,50,0,0,0,0,5,1.1336378,6
42,0,4,0.266666667,157,100,100,0,0,0,100,100,2,3,622,1,5,11,100,100,-1,100,-1,33,0,0,0,0,4,14.519894,0
52,0,1,0.5,33,50,100,0,0,100,100,100,2,1,146,0,5,1,100,-1,-1,100,-1,33,0,0,0,0,4,6.63,0
58,0,7,0.130434783,121,66.666664,100,0,100,100,100,100,12,11,390,0,20,1,100,100,-1,100,-1,43,0,0,0,0,4,9.553719,0
40,0,2,0.333333333,72,66.666664,100,0,100,100,100,100,6,13,76,0,5,4,100,100,-1,66,-1,0,0,0,0,0,5,1.5460455,0
60,0,2,0.2,153,28.571428,100,0,0,100,85.7142868,85.7142868,7,9,554,1,19,10,42,-1,-1,50,-1,46,0,0,0,0,4,7.5185184,0
40,3,1,0.333333333,48,50,100,0,0,100,100,100,2,1,53,0,6,2,100,-1,100,100,-1,0,0,0,0,0,4,1.2236422,3
30,0,0,0.555555556,84,100,100,0,0,100,100,100,2,2,94,0.4,12,3,100,-1,-1,100,-1,37,0.6,0,0,0.33333334,5,0.9554878,2
48,0,5,0.3,57,33.333332,100,0,0,100,100,100,3,3,232,0,10,3,66,-1,-1,75,-1,37,0,0,0,0,6,10.464567,0
58,3,3,0.25,60,50,100,0,0,100,100,100,4,3,118,0.4,7,8,100,-1,-1,100,-1,25,0.6,0.33333334,0,0.6666667,6,3.6898148,4
60,16,1,0.333333333,347,25.925926,100,0,0,0,81.48148346,88.8888855,27,40,849,0.5714286,52,8,80,-1,-1,50,-1,0,0.42857143,0,0,0.6666667,3,2.5545523,0
58,17,3,0.235294118,330,31.818182,100,0,0,0,90.90908813,90.90908813,22,34,366,0.6,57,4,100,100,-1,77,-1,50,0.4,0.5,0,0.5,3,1.8618481,0
40,0,1,0.333333333,35,50,100,0,0,100,50,50,2,1,42,0.5,22,1,100,-1,-1,100,-1,46,0.5,0,0,0,3,0.945,0
58,3,0,0.25,65,50,100,0,0,100,100,100,2,2,67,0,10,3,100,100,-1,80,-1,0,0,0,0,0,3,1.3425926,0
60,0,6,0.157894737,176,37.5,100,0,0,100,87.5,87.5,8,9,659,1,23,16,60,-1,-1,50,-1,46,0,0,0,0,4,7.5263157,0
42,0,0,-1,2,0,0,0,0,0,0,0,0,0,5,0,4,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,9.666667,0
54,0,0,0.266666667,156,42.857143,100,0,0,0,100,100,7,8,167,0.6451613,27,9,87,100,-1,100,-1,56,0.3548387,0,0,0,4,1.3832388,0
58,0,1,0.307692308,48,50,100,0,0,100,100,100,2,3,166,0,10,2,100,-1,-1,80,-1,42,0,0,0,0,3,9.529411,1
48,3,3,0.3,198,45.454544,100,0,100,100,100,100,11,29,204,0,30,1,90,100,-1,100,-1,48,1,0.2857143,0,0.2857143,6,1.2348095,1
40,0,0,0.4,37,50,100,0,0,0,100,100,4,4,44,0,7,7,100,100,-1,-1,-1,0,0,0,0,0,3,2.320122,0
50,0,0,-1,51,0,0,0,100,0,0,0,0,0,53,0,3,0,-1,100,-1,-1,-1,0,0,0,0,0,1,2.3681319,0
30,29,2,0.210526316,461,38.46154,100,0,0,0,100,100,39,40,1668,0,71,16,37,-1,-1,38,-1,49,0,0,0,0,3,6.041049,0
52,1,0,0.5,91,66.666664,100,0,0,100,100,100,3,2,450,1,16,2,100,-1,-1,100,-1,46,0,0,0,0,3,8.7,0
50,0,0,-1,26,0,0,0,100,0,0,0,0,1,27,0,2,0,-1,100,-1,-1,-1,0,0,0,0,0,1,2.9810126,0
38,1,0,0.8,54,50,100,0,0,0,100,100,2,1,59,0,6,13,100,-1,-1,100,-1,0,0,0,0,0,6,1.1001909,0
50,0,0,-1,5,0,0,0,0,0,0,0,0,0,7,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,9.333333,0
48,1,1,0.666666667,152,75,100,0,0,0,87.5,75,8,8,388,0.33898306,28,7,100,100,-1,100,-1,0,0.66101694,0.23076923,0,0.5897436,4,3.9298642,0
40,0,2,0.363636364,58,33.333332,100,0,0,100,100,100,3,1,290,0,14,3,100,-1,-1,100,-1,50,0,0,0,0,4,23.56,4
42,0,9,0.102564103,229,46.153847,100,0,0,0,100,100,13,20,892,1,19,11,100,100,-1,100,-1,46,0,0,0,0,4,22.800505,0
40,0,2,0.25,26,50,100,0,0,100,100,100,2,2,31,0,6,3,100,-1,-1,33,-1,0,0,0,0,0,4,1.7234727,0
58,0,2,0.2,189,35.714287,100,100,100,0,100,100,14,12,811,0.8888889,20,4,100,100,-1,-1,100,43,0.11111111,1,1,0,4,10.122762,2
58,3,0,0.185185185,251,50,100,100,0,100,100,100,2,7,252,0,38,2,70,-1,-1,100,100,48,1,1,0,0.27586207,4,0.69989246,0
32,1,0,0.4,51,50,0,0,100,100,100,100,2,1,199,0,31,4,-1,100,-1,100,-1,60,1,0,0,0,2,5.9469695,0
30,3,6,0.121212121,320,61.904762,100,0,100,100,100,100,21,33,376,0.25641027,57,6,96,-1,100,75,100,48,0.74358976,0.2413793,0.03448276,0.4827586,4,1.3676118,0
40,0,0,0.4,37,50,100,0,0,100,100,100,2,1,50,0,14,3,100,-1,-1,100,-1,0,0,0,0,0,4,1.1369151,0
30,0,4,0.307692308,119,55.555557,100,0,0,100,100,100,9,15,143,0.53846157,27,7,100,-1,-1,100,-1,47,0.46153846,0.33333334,0.16666667,0.33333334,5,1.6574186,2
40,0,6,0.142857143,255,23.076923,100,0,100,100,69.2307663,76.92308044,13,21,260,0,40,1,100,66,-1,100,-1,60,0,0,0,0,4,0.9992607,0
42,0,9,0.071428571,209,28.571428,100,0,0,0,100,100,7,4,901,0,32,19,45,-1,-1,100,-1,46,1,0.3846154,0,0.30769232,3,9.653131,0
50,1,5,0.133333333,357,61.53846,100,0,0,100,92.30769348,92.30769348,13,17,426,0.5,58,10,27,100,-1,55,-1,52,0.5,0,0,0,5,2.04063,0
50,0,3,0.217391304,113,42.857143,100,0,0,100,100,92.85713959,14,14,377,0,16,7,100,-1,-1,87,-1,45,1,0.5,0.5,0.5,5,6.8082523,1
50,2,1,0.2,73,75,100,0,0,100,100,100,4,7,79,0,14,1,100,-1,-1,100,-1,37,1,0,0,0,4,1.3025584,0
68,0,0,0.176470588,211,76.190475,100,100,100,0,80.95237732,80.95237732,21,21,212,0,2,2,100,100,-1,100,100,0,0,0,0,0,5,1.402852,0
40,0,0,0.214285714,50,75,100,0,100,100,100,100,4,2,54,0,5,4,100,50,-1,50,-1,0,0,0,0,0,5,1.3936464,0
54,0,0,0.333333333,121,50,100,0,0,0,100,100,8,19,129,1,24,2,66,100,-1,-1,-1,50,0,0,0,0,4,1.1298021,0
52,1,2,0.5,65,50,100,0,0,100,100,100,2,1,290,1,6,6,100,-1,-1,100,-1,0,0,0,0,0,5,17.314816,0
42,0,0,-1,37,0,0,0,0,0,0,0,0,0,46,0,10,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,2.8744938,0
42,0,0,-1,28,0,0,0,0,0,0,0,0,5,33,0,6,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,3.7319589,0
60,0,1,0.222222222,162,36.363636,100,0,0,100,100,100,11,13,738,1,23,5,50,-1,-1,66,100,43,0,0,0,0,5,11.486055,2
50,2,0,0.5,75,66.666664,100,0,0,100,100,100,3,2,278,0,15,1,100,-1,-1,100,-1,33,1,0,0,0,6,3.7407408,0
48,0,0,0.153846154,185,58.82353,100,0,0,0,100,100,17,12,526,0,47,6,58,100,-1,60,-1,0,0,0,0,0,5,2.472514,0
32,0,0,0.230769231,59,100,100,0,0,100,100,100,1,1,253,0,13,3,100,-1,-1,50,-1,40,1,0,0,0,4,9.483568,0
72,1,0,0.428571429,57,50,100,0,0,0,100,100,2,1,175,0,14,5,50,100,-1,100,-1,44,0,0,0,0,3,2.9842932,0
72,1,0,0.3,64,33.333332,100,0,0,0,66.66666412,66.66666412,3,3,248,0,17,5,66,100,-1,66,-1,71,0,0,0,0,3,7.609195,0
40,0,3,0.125,99,50,100,0,100,100,50,50,2,1,200,0,56,1,100,100,-1,100,-1,50,0,0,0,0,3,1.2614841,0
50,10,0,0.333333333,192,56.25,100,0,0,100,100,100,16,15,488,0,41,6,83,75,-1,100,-1,50,1,1,0,0.6666667,4,2.578371,0
72,11,5,0.09375,249,66.666664,100,0,0,0,75,75,12,9,1068,0.25,29,14,93,100,-1,54,-1,0,0.75,1,0,0.6666667,5,6.6655407,4
40,0,1,0.2,119,50,100,0,100,100,100,100,6,5,124,0,7,9,100,100,-1,100,-1,0,0,0,0,0,6,1.4776286,0
48,12,0,0.3,180,80,100,0,0,100,90,90,10,12,193,0.16666667,29,3,75,-1,-1,57,-1,45,0.8333333,0.8,0,0.4,5,1.2686738,0
50,3,0,0.5,57,50,100,0,0,0,100,100,2,1,63,0,8,2,100,-1,-1,100,-1,25,0,0,0,0,6,1.0741128,0
32,0,0,0.444444444,48,50,100,0,0,100,100,100,2,1,131,0,11,1,66,-1,-1,100,-1,40,0,0,0,0,3,2.6105611,1
24,0,0,0.4,22,50,100,0,0,100,100,100,2,1,70,0,7,2,50,-1,-1,66,-1,25,0,0,0,0,2,5.714286,0
40,0,1,0.285714286,47,100,100,0,100,0,100,100,1,1,60,0,21,0,100,100,-1,100,-1,46,0,0,0,0,4,1.018122,0
50,0,2,0.3,51,100,100,0,0,100,100,100,1,1,54,0,10,7,100,-1,-1,100,-1,42,1,1,0,0.5,5,1.5024077,0
50,0,4,0.166666667,29,100,100,0,100,100,100,100,1,1,110,0,4,2,100,100,-1,100,-1,0,1,1,0,0,3,11.351851,1
50,1,2,0.266666667,208,27.272728,100,0,0,100,95.45454407,95.45454407,22,24,527,0.54545456,51,11,87,100,-1,57,-1,55,0.45454547,0.2,0,0,4,2.5710754,1
48,0,0,0.3125,72,100,100,0,0,100,100,100,1,1,76,0,6,2,75,100,-1,100,-1,33,0,0,0,0,4,0.75359035,0
52,23,5,0.25,418,28,100,0,0,0,68,68,25,42,638,0.41379312,56,7,95,100,-1,100,-1,49,0.5862069,0.7058824,0,0.3529412,6,3.3021088,0
54,0,0,0.333333333,18,50,100,0,0,100,100,100,2,1,56,0,7,1,100,-1,-1,100,-1,25,0,0,0,0,3,7.894737,0
54,0,1,0.75,25,50,100,0,0,100,100,100,2,1,30,0,11,1,100,-1,-1,66,-1,40,0,0,0,0,3,1.4474708,1
48,0,0,0.666666667,23,50,100,0,0,100,100,100,2,1,34,0,12,2,100,-1,-1,100,-1,0,0,0,0,0,3,1.5418327,1
48,0,0,0.25,28,50,100,0,0,100,100,100,2,1,29,0,4,1,100,-1,-1,100,-1,0,0,0,0,0,4,1.1775,0
42,0,2,0.142857143,128,35.714287,100,0,0,0,92.85713959,92.85713959,14,13,506,1,15,7,58,-1,-1,100,-1,41,0,0,0,0,5,8.008064,0
40,0,9,0.12,275,43.75,100,0,0,0,68.75,68.75,16,57,308,0,78,0,65,100,-1,-1,-1,58,0,0,0,0,5,1.6554031,6
54,0,0,0.166666667,57,50,100,0,100,100,100,100,2,1,183,0,7,1,100,100,-1,100,-1,25,1,1,1,0,4,7.107143,0
48,2,1,0.5,151,75,100,0,0,0,87.5,75,8,8,365,0.2982456,26,7,85,100,-1,100,-1,45,0.7017544,0.225,0,0.575,4,3.8938549,0
30,0,0,0.222222222,53,50,100,0,0,0,100,100,2,1,63,0,11,3,100,-1,-1,100,-1,37,1,0,0,0,3,3.1288342,0
38,1,0,0.444444444,52,66.666664,100,0,0,100,100,100,3,4,58,1,7,7,100,-1,-1,100,-1,33,0,0,0,0,5,1.7568741,0
50,0,4,0.222222222,216,50,100,0,100,100,100,100,18,19,721,0,11,11,70,100,-1,100,-1,50,1,1,0,0.5,5,11.79941,1
40,0,1,0.2,78,80,100,0,0,100,100,100,5,6,83,0,6,3,100,100,-1,100,-1,0,0,0,0,0,5,1.4984864,0
50,0,0,-1,41,0,0,0,100,0,0,0,0,11,48,1,8,0,-1,100,-1,-1,-1,0,0,0,0,0,0,4.289916,0
48,0,1,0.333333333,39,50,100,0,0,100,100,100,2,2,126,0,12,2,50,-1,-1,66,-1,50,0,0,0,0,3,8.385417,0
60,2,3,0.096774194,260,50,100,0,0,100,90,90,10,7,1358,1,42,11,26,50,-1,42,-1,60,0,0,0,0,6,7.412342,0
40,0,5,0.105263158,417,30.76923,100,0,0,0,76.92308044,73.07691956,26,57,467,0,106,3,100,100,-1,100,-1,58,0,0,0,0,9,1.3719053,0
42,0,4,0.166666667,110,83.333336,100,0,0,100,100,100,6,5,488,1,15,12,57,-1,-1,66,100,46,0,0,0,0,6,9.267676,2
50,3,0,0.263157895,153,50,100,0,0,0,100,100,4,1,161,0,45,1,93,-1,-1,100,-1,54,0,0,0,0,7,0.49256018,2
50,11,2,0.307692308,210,46.153847,100,0,0,100,84.61538696,84.61538696,13,13,542,0.46153846,65,9,90,-1,-1,80,-1,54,0.53846157,0.5714286,0,0.14285715,3,2.767564,1
40,0,0,0.5,43,50,100,0,0,100,100,100,2,1,59,0,29,0,100,-1,-1,100,-1,58,0,0,0,0,3,1.226695,0
40,0,9,0.12,280,43.75,100,0,0,0,68.75,68.75,16,60,313,0,78,0,65,100,-1,-1,-1,59,0,0,0,0,5,1.6623418,6
40,3,0,0.4,48,50,100,0,0,0,100,100,2,1,55,1,8,5,100,-1,-1,100,-1,33,0,0,0,0,3,1.9040307,0
50,0,1,0.6,66,50,100,0,0,0,100,100,2,1,337,0,11,4,100,-1,-1,100,-1,33,1,0,0,1,4,6.765854,1
40,0,6,0.142857143,255,23.076923,100,0,100,100,69.2307663,76.92308044,13,21,260,0,40,1,100,66,-1,100,-1,60,0,0,0,0,4,1.0014786,0
50,0,0,1,45,33.333332,100,0,0,100,100,100,3,2,144,0,14,2,100,-1,-1,100,-1,44,0,0,0,0,3,10.188235,0
30,5,0,0.6,98,66.666664,100,0,0,100,100,100,6,5,257,0.85714287,19,3,100,-1,-1,100,-1,50,0.14285715,1,0,1,3,3.5766017,0
50,0,0,-1,16,0,0,0,100,0,0,0,0,0,17,0,2,0,-1,100,-1,-1,-1,0,0,0,0,0,0,3.1162791,0
30,12,0,0.214285714,258,52.941177,100,0,0,0,100,100,17,14,957,0.2631579,55,8,43,-1,-1,54,-1,50,0.7368421,0.5,0,0.35714287,3,7.8727736,0
42,0,4,0.217391304,147,54.545456,100,0,0,0,100,100,11,8,583,0.16666667,40,6,85,-1,-1,100,100,50,0.8333333,0.4,0,0.4,4,10.165714,0
50,0,0,-1,35,0,0,0,0,0,0,0,0,0,37,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,2.9139786,0
32,0,0,0.1875,96,66.666664,100,0,0,0,100,100,3,2,101,0,22,0,100,-1,-1,100,-1,53,0,0,0,0,6,0.7884733,4
30,29,2,0.105263158,546,25,100,0,0,0,90,90,40,51,1260,0,82,8,95,-1,-1,90,100,48,0,0,0,0,6,2.3091052,0
48,0,1,0.75,34,66.666664,100,0,0,100,100,100,3,2,96,0,9,2,100,-1,-1,100,-1,0,1,1,1,0,3,4.5092025,0
40,17,6,0.125,314,35.294117,100,0,0,100,100,100,17,18,379,0.5555556,72,16,100,100,-1,94,-1,0,0.44444445,0.375,0,0.125,4,1.3845805,1
52,0,1,0.157894737,112,66.666664,100,0,0,100,100,100,3,10,409,1,11,8,40,-1,-1,58,-1,37,0,0,0,0,4,9.921933,0
40,0,0,-1,116,54.545456,100,0,0,0,100,100,22,20,421,0.33333334,20,0,50,-1,-1,-1,-1,58,0.6666667,1,0,1,2,12.957447,0
48,24,1,0.266666667,384,32.142857,100,0,100,100,89.2857132,89.2857132,28,35,404,0.25,64,3,80,100,-1,72,-1,48,0.75,1,0,0.6666667,4,1.6094145,0
48,0,3,0.333333333,52,75,100,0,100,100,100,100,4,1,237,0,16,4,100,100,100,100,-1,45,0,0,0,0,4,11.593023,0
48,2,0,0.083333333,250,100,100,0,0,0,100,100,1,1,263,0.5,130,1,75,-1,-1,90,-1,61,0.5,0,0,0,7,0.48240927,21
50,10,2,0.142857143,264,37.5,100,0,0,100,68.75,68.75,16,15,941,0.35714287,156,15,93,-1,-1,66,-1,0,0.64285713,0.8888889,0,0.22222222,3,3.7909365,2
60,0,1,0.75,84,50,100,0,0,100,100,100,2,2,288,1,6,5,33,100,-1,100,-1,33,0,0,0,0,3,8.345238,0
48,0,4,0.157894737,111,50,100,0,0,0,50,50,2,1,436,0,28,5,77,-1,-1,66,-1,0,0,0,0,0,4,4.404814,0
48,12,0,0.3,180,72.72727,100,0,100,100,81.8181839,81.8181839,11,12,193,0,29,3,75,100,-1,57,-1,45,1,1,0,0.5,5,1.2671494,0
54,0,3,0.181818182,261,50,100,100,0,100,100,100,28,30,286,0.9,30,21,62,-1,-1,75,100,46,0.1,0,0,0,4,1.6395924,3
50,0,0,0.166666667,39,50,100,0,0,100,100,100,2,2,154,0,6,2,100,-1,-1,100,-1,0,0,0,0,0,4,8.712766,1
40,1,1,0.071428571,420,29.62963,100,0,0,0,77.77777863,74.07407379,27,58,472,0,103,4,97,100,-1,100,-1,59,0,0,0,0,10,1.0865946,0
54,0,0,-1,59,50,100,0,100,100,100,100,2,1,233,0,9,3,100,100,-1,100,-1,42,1,1,1,0,3,7.9791665,0
48,24,1,0.266666667,384,32.142857,100,0,100,100,89.2857132,89.2857132,28,35,404,0.14285715,64,3,80,100,-1,72,-1,48,0.85714287,1,0,0.6666667,4,1.6043628,0
50,0,0,-1,39,0,0,0,0,0,0,0,0,0,43,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,3.1146245,0
72,11,5,0.09375,248,66.666664,100,0,0,0,75,75,12,9,1067,0,29,13,93,100,-1,54,-1,0,1,1,0,0.6666667,5,6.6335964,4
32,0,0,0.1875,95,66.666664,100,0,0,0,100,100,3,2,99,0,21,2,100,-1,-1,100,-1,53,0,0,0,0,6,0.7644172,4
52,0,2,0.3,51,100,100,0,0,100,100,100,1,1,53,0,9,7,100,-1,-1,100,-1,42,1,1,0,0.5,5,1.5048232,0
50,0,3,0.4,113,50,100,0,0,0,100,100,2,1,737,0.6666667,16,6,92,100,-1,100,-1,40,0.33333334,0,0,0,6,13.674699,4
40,0,2,0.444444444,87,100,100,0,0,0,100,100,1,1,294,0,28,3,100,-1,-1,100,-1,50,0,0,0,0,4,2.4784172,0
42,0,0,-1,44,0,0,0,0,0,0,0,0,2,49,0,6,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,1.782516,0
48,0,5,0.125,46,50,100,0,0,0,100,100,2,1,195,0,13,2,100,100,-1,100,-1,44,0,0,0,0,3,9.203252,1
50,0,0,-1,12,0,0,0,100,0,0,0,0,0,14,0,3,0,-1,100,-1,-1,-1,0,0,0,0,0,0,3.2,0
42,0,0,-1,2,0,0,0,0,0,0,0,0,0,5,0,4,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,9.666667,0
40,0,2,0.25,28,66.666664,100,0,0,100,100,100,3,2,33,0,6,3,100,100,-1,33,-1,0,0,0,0,0,4,1.7094802,0
58,3,5,0.1875,78,33.333332,100,0,100,100,100,100,3,3,83,0,12,6,100,100,-1,60,-1,40,1,1,0,1,4,2.0501792,5
42,0,0,0.166666667,32,50,100,0,100,100,100,100,2,1,127,0,3,0,100,100,-1,100,-1,0,0,0,0,0,4,7,0
60,0,2,0.2,153,28.571428,100,0,0,100,85.7142868,85.7142868,7,9,555,1,20,10,42,-1,-1,50,-1,46,0,0,0,0,4,7.4189816,0
48,17,5,0.19047619,322,29.166666,100,0,0,0,87.5,87.5,24,35,332,0,49,5,66,100,-1,100,-1,0,1,1,0,0.6,6,1.6679236,0
40,0,0,0.25,42,75,100,0,100,0,100,100,4,2,47,1,6,6,100,100,-1,-1,-1,0,0,0,0,0,5,1.7800752,0
48,0,2,0.166666667,36,50,100,0,100,100,100,100,2,1,42,0,19,1,100,100,-1,50,-1,50,0,0,0,0,3,1.1,0
50,0,1,1,41,50,100,0,0,100,100,100,2,1,44,0,6,4,80,-1,-1,100,-1,33,1,1,0,0.5,2,1.5761317,1
50,2,1,0.2,73,75,100,0,0,100,100,100,4,7,79,0,14,1,100,-1,-1,100,-1,0,1,0,0,0,4,1.3036708,0
42,18,8,0.173913043,397,44.444443,100,0,0,0,83.33333588,83.33333588,18,29,1467,0.40625,69,9,40,75,-1,100,100,49,0.59375,0.6315789,0,0.2631579,5,5.313107,0
42,0,0,-1,16,0,0,0,0,0,0,0,0,0,29,0,5,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,7.5964913,0
42,0,0,-1,53,0,0,0,0,0,0,0,0,0,59,0,7,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,1.6648746,0
40,0,1,0.25,29,50,100,0,0,100,100,100,2,1,60,0,15,1,100,-1,-1,100,-1,40,0,0,0,0,4,2.1152263,0
50,0,0,-1,44,0,0,0,100,0,0,0,0,0,50,0,7,0,-1,100,-1,-1,-1,0,0,0,0,0,0,1.6819222,0
58,0,2,0.222222222,47,50,100,0,100,0,100,100,2,1,187,0,5,2,100,100,-1,100,-1,0,0,0,0,0,5,10.457447,0
42,1,2,0.461538462,156,66.666664,100,0,0,0,100,100,3,1,963,0.33333334,41,4,100,-1,-1,100,-1,51,0.6666667,0,0,0,6,9.515625,0
48,13,2,0.235294118,385,33.333332,100,0,0,0,100,100,21,21,1359,0.41666666,78,24,63,-1,-1,70,-1,50,0.5833333,0.71428573,0,0.14285715,4,8.240101,0
42,0,0,0.25,54,50,100,0,100,100,100,100,2,1,228,1,20,1,100,100,-1,100,-1,42,0,0,0,0,5,12.285714,0
50,0,10,0.214285714,105,44.444443,100,0,0,0,100,100,9,5,400,0.5,19,9,60,100,-1,80,-1,46,0.5,1,0,1,5,13.023697,7
48,0,0,0.333333333,20,50,100,0,0,100,100,100,2,1,70,0,19,1,100,-1,-1,100,-1,46,0,0,0,0,3,9.28125,0
50,0,2,0.181818182,100,66.666664,100,0,0,0,83.33333588,66.66666412,6,6,380,1,32,3,100,-1,-1,100,-1,50,0,0,0,0,4,12.591241,1
48,0,1,0.333333333,34,100,100,0,0,100,100,100,1,1,38,0,5,9,100,-1,-1,100,-1,0,0,0,0,0,5,1.8064516,0
30,0,2,0.3,255,45,100,100,0,100,100,100,20,37,302,0.24,52,9,100,100,-1,100,100,47,0.76,0.47368422,0.15789473,0.31578946,4,1.3157327,0
50,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
54,0,2,0.333333333,126,33.333332,100,0,0,0,100,100,9,30,288,0,24,29,94,100,-1,100,-1,50,0,0,0,0,4,2.3252687,0
72,0,1,0.25,63,33.333332,100,0,0,0,100,100,3,1,72,1,18,8,75,-1,-1,100,-1,0,0,0,0,0,4,1.5691555,0
50,0,0,0.5,57,50,100,0,100,100,100,100,4,1,60,0,5,1,100,100,-1,100,-1,0,0,0,0,0,6,0.9739244,2
42,0,0,0.25,49,50,100,0,0,100,100,100,2,1,211,0,17,1,100,-1,-1,100,-1,42,0,0,0,0,4,11.782609,0
40,0,2,0.076923077,68,50,100,0,0,100,100,100,2,1,212,0,23,0,100,100,-1,100,-1,50,0,0,0,0,3,4.4805193,2
58,3,5,0.1,68,33.333332,100,0,0,100,100,100,6,1,76,0,11,2,66,-1,-1,66,-1,33,1,1,0,1,5,1.8820144,2
40,13,1,0.2,260,38.88889,100,0,0,0,94.44444275,94.44444275,18,20,471,0,38,3,54,-1,-1,44,-1,0,0,0,0,0,4,2.3715312,0
50,0,1,0.5,16,50,100,0,0,100,100,100,2,1,19,0,6,2,100,-1,-1,100,-1,33,0,0,0,0,2,1.875,0
42,0,0,0.222222222,56,50,100,0,0,0,100,100,2,1,259,0.1,14,12,100,-1,-1,100,-1,40,0.9,0,0,0.11111111,4,10.439716,0
50,3,0,0.333333333,153,40,100,0,0,0,50,100,10,14,162,0,11,1,71,100,-1,100,-1,33,0,0,0,0,5,1.2472804,2
48,0,0,0.114285714,239,84.210526,100,0,0,0,100,100,19,19,268,0,30,6,100,100,-1,100,-1,48,0,0,0,0,7,0.95448077,0
48,2,2,0.333333333,59,50,100,0,100,100,100,100,2,2,64,0.33333334,7,3,33,100,-1,100,-1,33,0.6666667,0,0,0.5,6,1.0547826,0
48,0,1,0.333333333,45,66.666664,100,0,0,100,100,100,3,3,167,0,16,4,100,-1,-1,100,-1,46,0,0,0,0,3,8.245902,0
48,23,4,0.139534884,534,31.818182,100,100,100,100,81.8181839,81.8181839,22,51,567,0.6333333,66,7,56,85,-1,100,100,50,0.36666667,1,0,0.45454547,6,1.5067817,0
52,2,0,0.307692308,168,40,100,0,0,0,80,80,5,2,666,0.2,79,8,50,100,-1,100,-1,62,0.8,0,0,0.25,4,5.2474403,1
48,0,2,0.5,57,75,100,0,0,0,100,100,4,5,149,0,14,2,50,-1,-1,75,-1,37,0,0,0,0,3,4.769231,1
40,0,2,0.444444444,108,100,100,0,0,0,100,100,1,1,306,0,48,3,100,-1,-1,100,-1,57,0,0,0,0,4,1.4008098,0
42,0,7,0.166666667,246,43.75,100,0,0,0,93.75,93.75,16,12,963,1,21,11,90,-1,-1,100,100,47,0,0,0,0,4,14.005128,0
